id,link,view,updated,title,seller_type,price,currency,description,category,flat_number,area,room_count,documents,is_repair
Elanın nömrəsi: 3861411,https://bina.az/items/3861411,"Yeniləndi: Bugün 09:28 ,Baxışların sayı: 323",Yeniləndi: Bugün 09:28 ,"Satılır 3 otaqlı köhnə tikili 55 m², Nəriman Nərimanov m.",vasitəçi (agent),135 995,AZN,"
TECILI !!! 
,SUPER QIYMET !!! 
,Sekiller ucun watsapa yazin . ! 
,3 otaqa duzelib ve her otaqa ayriliqda pencere dusur 
,Genclik Metrosuna , Azadliq Metrosuna yaxin mesafede , ATATURK PARKiNA Piyada mesafede ""Ferid Palace"" in arxasinda 9 mertebeli Kiyev Proyektli menzil Satilir ! Menzil l Qanuni 2 otaqdan 3 otaga duzelib ! Qaz,isig,su daimidir !r. yaxınlıqda məktəblər, baxçalar, parklar, supermarketlər və xəstəxanalar var. Elave melumat ucun zeng ede bilersiz ! Xidmet haqqi 1%",Köhnə tikili,2 / 9,55 m²,3,var,var
Elanın nömrəsi: 3867789,https://bina.az/items/3867789,"Yeniləndi: Bugün 09:52 ,Baxışların sayı: 70",Yeniləndi: Bugün 09:52 ,"Satılır 3 otaqlı köhnə tikili 80 m², Nəsimi m.",mülkiyyətçi,167 000,AZN,İmam Əli məscidinin yanında 9 mərtəbəli Leninqrad layihəli binanın 7-ci mərtəbəsində 3 otaqlı mənzil satılır. 193 nömrəli avtobusun axırıncı dayanacağında yetləşir. Binanın yaxınlığında 30 nömrəli məktəb yerləşir.Nəsimi metrosuna 5 dəqiqəlik məsafə var. Mənzilin 25000 manat ipoteka krediti var aylığı 179 manat. Dövlət qulluqçuları ipotekanı öz adlarına keçirdə bilərlər.,Köhnə tikili,7 / 9,80 m²,3,var,var
Elanın nömrəsi: 3858362,https://bina.az/items/3858362,"Yeniləndi: Bugün 09:30 ,Baxışların sayı: 168",Yeniləndi: Bugün 09:30 ,"Satılır 2 otaqlı köhnə tikili 55 m², Gənclik m.",vasitəçi (agent),126 000,AZN,"Genclik ve Nerimanov metrosu 
,""Abad Heyat "" kompleksinde 
,Genclik Sadliq Sarayinin yaninda Metrolara ve Heyder Eliyev merkezine piyada mesafede yerlesen "" Abad Heyat "" kompleksinde "" Fransiz "" lahiyeli QANUNI 2 otaqli menzil satilir ! Qaz su isiq daimidir ve Isdilik Sistemi merkezidir ! 1 il evvel temir olun ub ve menzilin elave olaraq  7kv/m zirzimə var.
, Heyet yasilliq, park, usaq eylence ve idman komleksleri qurasdirilib. Binanin yerləşən yeri geniş infrastruktura malikdir.
,Gelecek zamanda alici mulkiyyetci yaradacagi seraite gore evi rahat sekilde obyekt(pod obyekt) ede biler.
,Ofis xidmet haqqi 1% ",Köhnə tikili,1 / 5,55 m²,2,var,var
Elanın nömrəsi: 3643920,https://bina.az/items/3643920,"Yeniləndi: Bugün 09:31 ,Baxışların sayı: 325",Yeniləndi: Bugün 09:31 ,"Satılır 3 otaqlı köhnə tikili 70 m², Nərimanov r.",vasitəçi (agent),220 000,AZN,"Super Temirli ! 
,Kupcali ve Ipotekaya yararli 
,Genclik metrosuna yaxin mesafede Ayna sultanov heykelinin yaxinliqinda yerlesen kohne tikili binada Qanuni 3 otaqli menzil satilir ! Menzil sekillerde gorunduyu kimidir Temir keyfiyyetli ve zovqlu materiallarla olunub ! Qaz su isiq daimidir ! Binanin seliqeli ve sakit heyeti blok damafonla girisi var ! Qismen Esyali satilir ! 
,Xidmet haqqi 1%",Köhnə tikili,2 / 9,70 m²,3,var,var
Elanın nömrəsi: 3392776,https://bina.az/items/3392776,"Yeniləndi: Bugün 09:31 ,Baxışların sayı: 1607",Yeniləndi: Bugün 09:31 ,"Satılır 4 otaqlı köhnə tikili 100 m², Nərimanov r.",vasitəçi (agent),215 000,AZN,"Tecili !! Gir Yasa Menzil ! ! !
,Kupcali+Qanuni 4 otaq+Ipotekaya yararli+Tam Esyali  ! 
,Genclik metrosuna 10 Deqiqelik mesafede Ataturk Parki ve Ayna Sultanova Heykelinin Yaninda Yerlesen ""Leninqrad "" Lahiyeli "" Qanuni 4 Otaqli Menzil satilir ! Tam Esyali Satilir !  Otaqlar Genis ve Isiqlidir ve Butun Otaqlarin Balkona Cixisi Var ! Senedler Qaydasindadir ! 
,Ofis haqqi 1%",Köhnə tikili,8 / 9,100 m²,4,var,var
Elanın nömrəsi: 3858233,https://bina.az/items/3858233,"Yeniləndi: Bugün 09:33 ,Baxışların sayı: 489",Yeniləndi: Bugün 09:33 ,"Satılır 2 otaqlı köhnə tikili 53 m², Memar Əcəmi m.",vasitəçi (agent),98 000,AZN,"Çox çox tecili satilir!!!
,Nesimi rayon 4 mkr Memar Ecemi metrosu yaxinliqinda Huseyn Seyidzade kucesinde 5/4 cu mertebesinde 2 otaq menzil tecili satilir!!!
,MENZİLİN ARTİRMASİ VAR !!!
,Binanin yaxinliqinda:Ticaret Merkezleri,Ailevi restoranlar,Mekteb,Bagca,Supermarket ve diger isae obyektler movcuddur 
,Qaz,Su,İşıq daimidir KUPÇASI VAR
,Alici terefinden ofis haqqı 1% teskil edir ",Köhnə tikili,4 / 5,53 m²,2,var,var
Elanın nömrəsi: 3867771,https://bina.az/items/3867771,"Yeniləndi: Bugün 09:37 ,Baxışların sayı: 56",Yeniləndi: Bugün 09:37 ,"Satılır 3 otaqlı köhnə tikili 73 m², Hövsan q.",mülkiyyətçi,128 000,AZN,"Mənzil dayanacağa 5 dəqiqəlik məsafədədir. Demək olarki hər yerə yaxındır (market, xəstəxana, məscid, ana yol və s.)  Qaz, su, işıq daimidir. Yeni təmir olunub. Mətbəx mebeli və bəzi mebellərlə birgə satılır. Qiymətdə razılaşmaq olar.",Köhnə tikili,3 / 5,73 m²,3,var,var
Elanın nömrəsi: 3867772,https://bina.az/items/3867772,"Yeniləndi: Bugün 09:31 ,Baxışların sayı: 61",Yeniləndi: Bugün 09:31 ,"Satılır 3 otaqlı köhnə tikili 70 m², Badamdar q.",vasitəçi (agent),145 000,AZN,"Badamdar qəsəbəsi 1 yaşayış massivində,mədəniyyət evinin yaxınlığında ,orta təmirli ,arxasında kiçik həyəti olan 3 otaqli mənzil təcili satılır. ",Köhnə tikili,1 / 5,70 m²,3,var,var
Elanın nömrəsi: 3867777,https://bina.az/items/3867777,"Yeniləndi: Bugün 09:43 ,Baxışların sayı: 66",Yeniləndi: Bugün 09:43 ,"Satılır 2 otaqlı köhnə tikili 55 m², Memar Əcəmi m.",vasitəçi (agent),100 000,AZN,"TECILI SATILIR.. Elimyandi deyerinden qat qat asagi qiymete Nesimi rayon 4 mkr Huseyn Seyidzade kucesi 5/2 mertebesinde TAM temirli 2 otaqli menzil TECILI SATILIR.
, Binanin yaxinliginda mekteb baxca supermarket var
,Qaz su isiq daimidir 
,Kupcasi var 
,Ofis haqqi 1 %
,Pesekar Emlakci (vasiteci) Terefinden yuksek keyfiyyetli qarsilama ve xidmet isinizi pesekar yerine yetirmek menzilin alqi satqisi xususi isci heyyetimiz terefinden heyata kecirilir !!!",Köhnə tikili,2 / 5,55 m²,2,var,var
Elanın nömrəsi: 3828840,https://bina.az/items/3828840,"Yeniləndi: Bugün 09:33 ,Baxışların sayı: 623",Yeniləndi: Bugün 09:33 ,"Satılır 3 otaqlı köhnə tikili 65 m², M.Ə.Rəsulzadə q.",mülkiyyətçi,122 000,AZN,"Menzil ozume aiddir vasiteci deyilem, orta blokda yerlesir, 9 mertebeli binanin 5 ci mertebesidir, kupca oz adimadir , 65 kvm qeyd edilib, hal haizrda yasayis yoxdur. Real aliciya endirim ederem. Vasitəçilər əlaqə saxlamasın xahiş edirəm.",Köhnə tikili,5 / 9,65 m²,3,var,
Elanın nömrəsi: 3860333,https://bina.az/items/3860333,"Yeniləndi: Bugün 10:01 ,Baxışların sayı: 138",Yeniləndi: Bugün 10:01 ,"Satılır 2 otaqlı köhnə tikili 65 m², Yeni Yasamal q.",vasitəçi (agent),115 000,AZN,"TƏCİLİ SATILIR!!!
,Abad Məhlədə, Qismət Şadlıq sarayının yaxınlığında
,~ Sənədi KUPÇADIR, İPOTEKAYA YARARLIDIR
,~ Leningrad proyekt
,~ Orta Blok
,~ İnşaatçılar və 20 Yanvar metrosuna 5-10 dəqiqəlik məsafədə
,~ Abadlaşdırılmış Həyət
,~ Yeni Quraşdırılmış LİFT
,~ Həyətdə hərcür əyləncə üçün şərait
,~ Ətraflı məlumat üçün əlaqə saxlayın
,~ Qiymətdə RAZILAŞMAQ olar
,~ OFİS HAQQI 1%",Köhnə tikili,8 / 9,65 m²,2,var,var
Elanın nömrəsi: 3867782,https://bina.az/items/3867782,"Yeniləndi: Bugün 09:46 ,Baxışların sayı: 52",Yeniləndi: Bugün 09:46 ,"Satılır 3 otaqlı köhnə tikili 105 m², Xalqlar Dostluğu m.",mülkiyyətçi,208 000,AZN,9 mertebili binanin 4 cu mertebesinde tam temirli ewyali 3 otagli 105 kv ibaretdi . ,Köhnə tikili,4 / 9,105 m²,3,var,var
Elanın nömrəsi: 3867802,https://bina.az/items/3867802,"Yeniləndi: Bugün 10:01 ,Baxışların sayı: 46",Yeniləndi: Bugün 10:01 ,"Satılır 2 otaqlı köhnə tikili 47 m², Nəsimi m.",vasitəçi (agent),110 000,AZN,"ÇOX TƏCİLİ!
,KUPÇALI!,*Ünvan: Binəqədi rayonu, Nəsimi metrosu çıxışında.
,*Sahə: 47kv
,*Otaq: 2
,*Mərtəbə: 3/5
,*Sənəd: Çıxarış (kupça)
,*Qaz, su, işıq daimidir.
,*Təsvir: Mənzil zəif təmirlidir.Orta blokda yerləşir 
,Ərazisində hər cürə iaşə obyektləri var (məktəb, bağçalar, marketlər və s.),Xidmət haqqı 1%.Əlavə məlumat zəng və ya Wp.",Köhnə tikili,3 / 5,47 m²,2,var,
Elanın nömrəsi: 3867808,https://bina.az/items/3867808,"Yeniləndi: Bugün 10:05 ,Baxışların sayı: 34",Yeniləndi: Bugün 10:05 ,"Satılır 3 otaqlı köhnə tikili 80 m², Əhmədli m.",mülkiyyətçi,140 000,AZN,"Mənzil Neapol dairəsinin tam yanındadır. (Neapol 41).  9 mərtəbəlinin 1ci mərtəbəsidir. Əhmədli metrosuna piyada 5-6 dəqiqəlik məsafədədir. Yaxınlıqda uşaq bağçası, məktəb, bank, böyük mağazalar və.s əlinizi nəyə atsanız 2 dəqiqəlik məsafədə yerləşir. Binanın parking üçün ideal geniş həyəti var, arxa və ön hissəsi həmişəyaşıl ağaclardan ibarətdir, yəni dar-daracaq binalardan deyil.
,Mənzil Leninqrad proyektidir, rəsmi olaraq 3 otaq və mətbəxdən ibarətdir. Evin kupçası çıxarışı var. 2 ədəd arxa və ön hissədə eyvanı vardır, bu da havalandırılma üçün böyük müsbətdir. 
,(Ön hissədəki eyvan mətbəxə birləşdirilib). Ev ümumi 80 kv-dır.  Və onu da qeyd edim ki, evin kanalizasiya sistemi sonradan dəyişdirilərək ayrıca çəkilib, yəni ümumi binada problem olarsa bu mənzilə adiyyatı olmur. 
,Qeyd: Mənzil şəxsidir vasitəçi deyiləm 
",Köhnə tikili,1 / 9,80 m²,3,var,yoxdur
Elanın nömrəsi: 3867689,https://bina.az/items/3867689,"Yeniləndi: Bugün 01:00 ,Baxışların sayı: 86",Yeniləndi: Bugün 01:00 ,"Satılır 1 otaqlı köhnə tikili 44 m², Qara Qarayev m.",mülkiyyətçi,98 000,AZN,"Təcili Satılır!!!. 1 otaqlı Leninqrad layihəli mənzil Q. Qarayev metrosuna 5 dəqiqəlik məsafədə yerləşir. Yaşamaq və kirayə vermək olar. Hal-hazırda kirayə qalır.
,Elektrik enerjisi, qaz ve su daimidir.
,Qiymətdə endirim mümkündür.",Köhnə tikili,5 / 5,44 m²,1,var,var
Elanın nömrəsi: 3724928,https://bina.az/items/3724928,"Yeniləndi: Bugün 09:55 ,Baxışların sayı: 228",Yeniləndi: Bugün 09:55 ,"Satılır 3 otaqlı köhnə tikili 120 m², İçəri Şəhər m.",vasitəçi (agent),680 000,AZN,"Şəhərin mətkəzində,Prezident aparatının yanında,eksperimental layihəli daş binada,12-10 mərtəbəsində yerləşən,ümumi sahəsi 140 kv.m. olan,3otaqlı mənzil satılır.Mənzilin yaxşı təmiri,şəhərə və dənizə möhtəşəm mənzərəsi,3 balkonu,otaqlara giriş ayrı-ayrıdır,otaqlardan mənzərə dənizədir.Binanın səliqəli həyəti,lifti,mərkəzi istilik sistemi,ziyalı qonşuları var.Yaxınlıqda Prezident aparatı,Nazirlər kabineti,Dağüstü park,Şəlalə parkı,Şəhidlər xiyabanı,İçəri Şəhər metro stansiyası,avtobus dayanacağı,Yaşıl Teatr,Azərbaycan Dövlət Filarmoniyası,İqtisadiyyat və Qərb Universitetləri,Bravo,Bolmart,Spar super marketləri,6-132-134-189-190 nömrəli məktəblər və uşaq bağçaları yerləşir.Mənzilin sənədi Çıxarışdır.ipotekaya yararlıdır.Xahiş olunur,real alıcılar əlaqə saxlasın.",Köhnə tikili,10 / 12,120 m²,3,var,var
Elanın nömrəsi: 2853522,https://bina.az/items/2853522,"Yeniləndi: Bugün 09:55 ,Baxışların sayı: 1110",Yeniləndi: Bugün 09:55 ,"Satılır 4 otaqlı köhnə tikili 102 m², Nizami m.",vasitəçi (agent),300 000,AZN,"Şəhərin mərkəzində,Nizami metrosunun yaxınlığında,stalin layihəli daş binada,5-2 mərtəbəsində,ümumi sahəsi 102 kv.m. olan,3-4 otaqlıya düzəlmiş mənzil satılır.Mənzilin yaxşı təmiri,parket döşəməsi,şəhərə gözəl mənzərəsi var.Binanın səliqəli həyəti,ziyalı qonşuları,lifti,yerüstü parkinqi,yaxınlıqda Qış parkı,Azərbaycan Dövlət Dram Teatrı,Mərkəzi Univermaq,Fontanlar meydanı,DİN,Nizami metro stansiyası,avtobus dayanacağı,Şahmat məktəbi,Bravo,Rahat,Araz super marketləri,Ticarət mərkəzi,16-18-189-190- nömrəli məktəb və uşaq bağçaları yerləşir.Xahiş olunur,real alıcılar əlaqə saxlasın.",Köhnə tikili,2 / 5,102 m²,4,var,
Elanın nömrəsi: 3867811,https://bina.az/items/3867811,"Yeniləndi: Bugün 10:05 ,Baxışların sayı: 32",Yeniləndi: Bugün 10:05 ,"Satılır 3 otaqlı köhnə tikili 60 m², Massiv A q.",mülkiyyətçi,114 000,AZN,Tecili ozume aid olan temirli esyali menzilimi satiram menzil ipatekaya yararlidir menzilden metro xalqlara 6 deqiqedir masinla menzil orta blokda ywrlesir her iki terefe baxisi var menzilin qarsisinda mekteb baxca var menzilin arxa terefinde 1 sota yaxin baq var menzilin padvalindan istifade etmek olar bir cox qonsu abyekt kimi iatifade edir menzilde isiq qaz su istilik 24 saatdir menzilde konbi sistemi var qranit olan ywrler isti poldur  menzil kokunden temir olunub alqi satqi olan gun tehvil verilecek,Köhnə tikili,1 / 9,60 m²,3,var,var
Elanın nömrəsi: 3856883,https://bina.az/items/3856883,"Yeniləndi: Bugün 01:16 ,Baxışların sayı: 477",Yeniləndi: Bugün 01:16 ,"Satılır 2 otaqlı köhnə tikili 60 m², Elmlər Akademiyası m.",vasitəçi (agent),126 000,AZN,"Yasamalda Musabeyov parki,BDU-ya piyada 3/5 deq yuruw mesafesi das Eksprimental lahiyeli binada qanuni 2 otaqli menzil satiwa teqdim olunur.Menzilin elave olaraq 20 kv zirzemisi+heyet yani sahesi var.Sekiller menzile mexsusdu etrafli melumat ucun elaqe saxliya bilersiz ofis haqqi 1% tewgil edir.",Köhnə tikili,1 / 9,60 m²,2,var,var
Elanın nömrəsi: 3861682,https://bina.az/items/3861682,"Yeniləndi: Bugün 01:17 ,Baxışların sayı: 253",Yeniləndi: Bugün 01:17 ,"Satılır 2 otaqlı köhnə tikili 48 m², Nərimanov r.",vasitəçi (agent),130 000,AZN,Genliy metrosuna piyada 3/5 deq mesafede Ayna Sultanova heykelinin yaxinliqinda daw Eksprimental lahiyeli binada orta temirli qanuni 2 otaqli menzil satiwa teqdim olunur.Sekiller menzile mexsusdu etrafli melumat ucun elaqe saxliya bilersiz.Real alicilara qiymet muzakire olunandi ofis haqqi 1% tewgil edir.,Köhnə tikili,2 / 5,48 m²,2,var,var
Elanın nömrəsi: 3797635,https://bina.az/items/3797635,"Yeniləndi: Bugün 01:59 ,Baxışların sayı: 581",Yeniləndi: Bugün 01:59 ,"Satılır 4 otaqlı köhnə tikili 85 m², Şah İsmayıl Xətai m.",vasitəçi (agent),189 000,AZN,"Təcili ! Təcili ! Təcili !,************** ********** *************,Xətai r. Xətai metro yanında yerləşir.
,Bina 9 mərtəbədən ibarətdir,mənzil 3cü mərtəbədə yerləşir.
,Qanuni 3 otaqdan(4otaq düzəldmək mümkündür) və 85kv m ibarətdir.
,Çox gözəl planirovkası var (skvoznoy mənzildir).
,Mənzildə 2yataq otaqı,qonaq otaqı, mətbəx ,2eyvan(balkon) ,kladovka və sanitar qovşaq mövcuddur.
,Təmirə ehtiyacı var.
,Lift mövcuddur.
,Binanın həyətində avtodayanacaq var.
,Mühafizə 24/7 ,video nəzarəti.
,Evin yaxınlığında yerləşir ( məktəb,bağça,idman sağlamlıq kompleksi,market ).
,Kupca var.,*************** **************** ****************,Хатаинский район рядом с метро Хатаи.
,9ти этажный дом, квартира находится на 3м этаже.
,3х комнатная родная (можно переделать в 4х комнатную) ,площадь 85кв м.
,Квартира с отличной планировкой (сквозная).
,2спальни ,гостиная, кухня, 2балкона ,кладовка и совмещенный санузел.
,Имеется парковка.
,Охрана 24/7 , видеонаблюдение.
,Лифт имеется.
,Рядом с домом находится ( школа,детсад,спорт комплекс,сеть магазинов ).
,Купча есть.",Köhnə tikili,3 / 9,85 m²,4,var,var
Elanın nömrəsi: 3856880,https://bina.az/items/3856880,"Yeniləndi: Bugün 04:33 ,Baxışların sayı: 231",Yeniləndi: Bugün 04:33 ,"Satılır 3 otaqlı köhnə tikili 80 m², Memar Əcəmi m.",vasitəçi (agent),185 000,AZN,"Vorovski ilə xutorun kəsişməsində , 5 nömrəli məktəbin yanında 5 mərtəbəli binanın 3 cu mərtəbəsi, orta blok yaxshi təmirli Leninqrad layihəli daş bina. Yaxshi təmiri var.Döşəməsi mozaika parketdir .  Qapıları meşə agacindandir.Qaraji da var. Evin üstündə verilir. 
,Sakit , geniş həyəti var. İpotekaya yaralıdır.",Köhnə tikili,3 / 5,80 m²,3,var,var
Elanın nömrəsi: 3856885,https://bina.az/items/3856885,"Yeniləndi: Bugün 04:34 ,Baxışların sayı: 239",Yeniləndi: Bugün 04:34 ,"Satılır 3 otaqlı köhnə tikili 85 m², 9-cu mikrorayon q.",vasitəçi (agent),170 000,AZN,"Təcili Satılır! Bakı şəhər, Bineqedi rayonu,9cu MKR. Ətrafında Məktəblər və baxçalar var. Binada Mərkəzi İstilik Sistemi var. Bütün marketlərə yaxındır. Nəsimi metrosuna yaxın. Öz yaşayışımız üçün ən keyfiyyətli materiallarla ev yenidən yığılıb. Ataplenyalar mərkəzi istilik sisteminə qoşuludur, İsti döşəmə isə Kombiyə.. Başqa əraziyə köçdüyümüz üçün satılır. Real alıcıya endirim olacaq. Binada damofon sistemi var.",Köhnə tikili,2 / 9,85 m²,3,var,var
Elanın nömrəsi: 3769220,https://bina.az/items/3769220,"Yeniləndi: Bugün 08:56 ,Baxışların sayı: 812",Yeniləndi: Bugün 08:56 ,"Satılır 2 otaqlı köhnə tikili 60 m², Memar Əcəmi m.",vasitəçi (agent),111 500,AZN,"Əla Təklif Düşmə Varyant axtaranlar əlaqə saxlasın !
,-----
,Memar Əcəmi m/s yaxin 4cü mikrarayon ərazisində yerləşən 5 mərtəbəli ""Fransız Lahiyəli binanın 4 cü mərtəbəsində qanuni 2 otaqlı mənzil SATILIR qaz,işıq,su daimidir mənzildə təmirdən sonra yaşayış olmayıb təmir zamanı bahalı keyfiyyətli matriallardan istifadə olunub (italyan aboylar,bahalı qapılar,bahalı laminat kombi sistemi çəkilib) sadecə təcili pul lazim olduğu üçün satılır Allah alanada satanada xeyir versin Alan uduzmaz Rahatlıqla (500-550 Azn kirayə vermək olar ətraflı məlumat üçün əlaqə saxlayın.
,-----
,Şirkətin Xidmət Haqqı ""1% Alıcı Tərəfindən Ödəniləcək.",Köhnə tikili,4 / 5,60 m²,2,var,var
Elanın nömrəsi: 3718843,https://bina.az/items/3718843,"Yeniləndi: Bugün 04:35 ,Baxışların sayı: 661",Yeniləndi: Bugün 04:35 ,"Satılır 3 otaqlı köhnə tikili 70 m², 9-cu mikrorayon q.",vasitəçi (agent),130 000,AZN,"Tecili!!!!!!!
,Binəqədi rayonu 9 cu mikrorayonda 9 mərtəbəli leninqrad layihəli binanın 1 ci mərətəbəsində 2 otaqdan 3 e düzəlmis ev TƏCİLİ satılır.
,Ipoteka ile satilmir ,Kapital Bank və Tap Əmlak birgə agentliyinin iş birliyindən siz də yararlanın.Əla təklif RƏSMİ GƏLİR OLMADAN istədiyiniz mənzili seçin, biz sizə mənzili almaqda köməklik edək. 5%-dən daxili ipoteka fürsətini qaçırmayın.  ,KAPITAL BANKLA  TAP ƏMLAK-ın birgə layihəsində YENILIK !!!
,Artıq Bizə müraciət etməklə TORPAQ SAHƏLƏRINI  də ipoteka krediti ilə əldə edə bilərsiniz.           
",Köhnə tikili,1 / 9,70 m²,3,var,var
Elanın nömrəsi: 3840753,https://bina.az/items/3840753,"Yeniləndi: Bugün 04:36 ,Baxışların sayı: 287",Yeniləndi: Bugün 04:36 ,"Satılır 3 otaqlı köhnə tikili 90 m², 9-cu mikrorayon q.",vasitəçi (agent),175 000,AZN,"Bineqedi rayonu 9 cu mkrda Adil Memmedov kucesinde  leninqrad liyiheli umumi sahesi 90 kv.m.olan 9 mertebeli binanin 3 cu mertebesinde qanuni 3 otaqli menzil satisa cixarildi 
,Qiymeti 175 000 azn ",Köhnə tikili,3 / 9,90 m²,3,var,var
Elanın nömrəsi: 3822794,https://bina.az/items/3822794,"Yeniləndi: Bugün 04:37 ,Baxışların sayı: 239",Yeniləndi: Bugün 04:37 ,"Satılır 2 otaqlı köhnə tikili 47 m², Gənclik m.",vasitəçi (agent),135 000,AZN,"İPOTEKAYA tam yararlı (bina 1971 ildə tikilib),Gənclik metro stansiyası və ""Gənclik molun"" tam yaxınlığında, Eksperimental layihəli DAŞ-KARKASLI binanın, 10/10-cu mərtəbəsində, orta, 2 otaqlıya çevrilmiş mənzil. Mənzil sahəsi 47 kv, geniş və işıqlı mənzil, quraşdırılmış mətbəx və digər mebeli, geniş və yaşıl həyəti, rahat parkovkası, lifti var. Yaxınlığında məktəb, bağça, xəstəxana, mağaza və s.var. Lift və dam dövlət tərəfindən 2020 əsaslı təmir olunub
,Esyalarin bezileri qalacaq .",Köhnə tikili,10 / 10,47 m²,2,var,var
Elanın nömrəsi: 3822193,https://bina.az/items/3822193,"Yeniləndi: Bugün 09:15 ,Baxışların sayı: 990",Yeniləndi: Bugün 09:15 ,"Satılır 2 otaqlı köhnə tikili 54 m², Memar Əcəmi m.",mülkiyyətçi,95 500,AZN,Təcilii...4 mikrorayonda. Abad həyət. Orta blok. Təmir yaxı. Bütün əşyalar qalır. Kondisioner. Televizor. Paltaryuyan. Mebellər və sairə. Şəkil istənilməsin. ,Köhnə tikili,5 / 5,54 m²,2,var,var
Elanın nömrəsi: 3867697,https://bina.az/items/3867697,"Yeniləndi: Bugün 08:56 ,Baxışların sayı: 64",Yeniləndi: Bugün 08:56 ,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli q.",mülkiyyətçi,120 000,AZN, General Əliğa Şıxlinski küçəsi Afrodita sadliq sarayi ile uzbeuz 9/7 2 otaq Lelinqrad proyektli mənzil bütün əşyaları ilə birgə satılır (elektronika xaric) 120000 real aliciya endirim olunacaq. ,Köhnə tikili,7 / 9,60 m²,2,var,var
Elanın nömrəsi: 3867718,https://bina.az/items/3867718,"Yeniləndi: Bugün 09:03 ,Baxışların sayı: 47",Yeniləndi: Bugün 09:03 ,"Satılır 3 otaqlı köhnə tikili 105 m², Nərimanov r.",vasitəçi (agent),186 000,AZN,"Ayna Sultanova heykəli Əcəmi Naxçıvani küçəsi Bizim Market Korrupsiya  idarəsinin yanı 10 mərtəbəli leninqrad layihəli binanın 9 cu mərtəbəsində yerləşən 3 otaqlı   təmirli mənzil ,Rahat böyük həyəti ,Yaxınlıqda 3 böyük orta məktəb ,Qaz Su Işıq Fasiləsiz ,Bütün Sənədlər qaydasında ,Çıxarış (kupça )  Texpasport  ,Əlavə məlumat üçün əlaqə saxlayın 
",Köhnə tikili,9 / 10,105 m²,3,var,var
Elanın nömrəsi: 3867642,https://bina.az/items/3867642,"Yeniləndi: Dünən 23:46 ,Baxışların sayı: 64",Yeniləndi: Dünən 23:46 ,"Satılır 3 otaqlı köhnə tikili 60 m², Azadlıq Prospekti m.",vasitəçi (agent),134 900,AZN,"SATILIR!!!!,BİNƏQƏDİ RAYONUN AYNA SULTANOV FƏRİD ŞADLIQ SARAYININ YANINDA 
,-Köhnə tikili 2/9
,-Mənzil 3 otaq(2 dən 3 ə düzəlib)
,-Mənzil orta təmirlidi
,-Mənzil KUPÇALIDI
,-Mənzilin bəzi əşyaları qalacaq
,-Mənzilin komunalları qaydasındadir
,-Mənzildə QAZ,SU,İŞİQ daimidir.İstilik sistemi kombidir.
,-Mənzil cox yüksək keyfiyyətli matriallarnan təmir olunubdur.
,-Bina infrasrturuktur cəhətddən əlverişli yerdə yerləşir.
,-Mənzilin bütün otaqlarına pəncərə düşür
,REAL ALICIYA ENDİRİM OLACAQ
,-Mənzil İPOTEKAYA yararlıdı
,ofis xidmət haqqı:1%",Köhnə tikili,2 / 9,60 m²,3,var,var
Elanın nömrəsi: 3856844,https://bina.az/items/3856844,"Yeniləndi: Dünən 23:22 ,Baxışların sayı: 211",Yeniləndi: Dünən 23:22 ,"Satılır 3 otaqlı köhnə tikili 85 m², Nəsimi m.",vasitəçi (agent),172 500,AZN,"9- cu mikrorayonda 85 nömrəli marşurutun son dayanacağında 9 mərtəbəli binanın 4cü mərtəbəsində Qanuni 3 otaqlı LELINGRAD layihəli binada SUPER təmirli mənzil təcili satılır.Mənzil ORTA blokda yerləşir,istilik sistemi kombidir. Binanın lifti yenilənib.Xahis olunur ciddi alicilar zeng etsin.",Köhnə tikili,4 / 9,85 m²,3,var,var
Elanın nömrəsi: 3862834,https://bina.az/items/3862834,"Yeniləndi: Dünən 23:22 ,Baxışların sayı: 192",Yeniləndi: Dünən 23:22 ,"Satılır 3 otaqlı köhnə tikili 90 m², Nəsimi m.",vasitəçi (agent),175 000,AZN,"LENİNQRAD PROEKTİ !!!
,(İPOTEKAYADA YARARLI)
,Bina 9-cu mikrorayonda yerləşir.Mənzil qanuni 3 otaqdır.3 il əvvəl tam təmir olunub POL KEYFİYYƏTLİ PARKETDİR.İstilik sistemi KOMBİ (həmdə mərkəzi istilik sistemidə var).Qarşısında ayrıca maşın saxlamaqa yeri var.Bəzi əşyalar qiymətə daxildir.Ətraflı məlumat üçün zəng edin.",Köhnə tikili,2 / 9,90 m²,3,var,var
